x,y,z,a
0.14160552978515625,-0.08307723999023438,-9.848170623779298,9.8495390038793
0.14564712524414064,-0.08696914672851563,-9.847122802734376,9.848583868237396
0.14280303955078125,-0.07903564453125,-9.84397933959961,9.845332324491407
0.142503662109375,-0.09205856323242188,-9.841434631347656,9.842896813228714
0.140108642578125,-0.08217910766601563,-9.841883697509767,9.843223991801182
0.14699432373046875,-0.09101074218750001,-9.843380584716797,9.844898761388158
0.14265335083007813,-0.08846603393554688,-9.839039611816407,9.840471365770833
0.1477427673339844,-0.08831634521484376,-9.837692413330078,9.83919812390338
0.1407073974609375,-0.07813751220703126,-9.8435302734375,9.844845975767964
0.14385086059570312,-0.08247848510742188,-9.848020935058594,9.849416841009019
0.143701171875,-0.08412506103515625,-9.842931518554687,9.844339893139088
0.1484912109375,-0.08277786254882813,-9.84397933959961,9.845447224616962
0.14280303955078125,-0.0916094970703125,-9.83918930053711,9.840651965183117
0.14624588012695314,-0.07888595581054687,-9.85116439819336,9.852565698928913
0.14474899291992188,-0.08337661743164063,-9.841734008789063,9.843151539575164
0.14205459594726563,-0.087418212890625,-9.838889923095703,9.840303672700802
0.15178436279296875,-0.08322692871093751,-9.834998016357423,9.836521295468513
0.14444961547851562,-0.0844244384765625,-9.84397933959961,9.845401079472992
0.13995895385742188,-0.086220703125,-9.84008743286133,9.841460420322164
0.14040802001953126,-0.08397537231445312,-9.849966888427735,9.851325493473654
0.14504837036132814,-0.08247848510742188,-9.855205993652344,9.856618431671745
0.14744338989257813,-0.082628173828125,-9.846224670410157,9.847675219488444
0.14579681396484376,-0.07993377685546875,-9.835147705078125,9.836553080238431
0.14923965454101562,-0.08008346557617188,-9.826465759277344,9.827925272110908
0.14579681396484376,-0.09131011962890626,-9.84682342529297,9.848326041404565
0.1435514831542969,-0.07993377685546875,-9.855205993652344,9.856575552103239
0.14894027709960939,-0.082628173828125,-9.835447082519531,9.836921771280618
0.1395098876953125,-0.09774673461914063,-9.844727783203126,9.846201427873847
0.140108642578125,-0.08696914672851563,-9.845326538085938,9.846707505849203
0.15298187255859375,-0.08786727905273438,-9.837093658447266,9.838675508274632
0.14085708618164064,-0.082628173828125,-9.843679962158204,9.845034450484807
0.14325210571289063,-0.08173004150390625,-9.842931518554687,9.844313172813667
0.14819183349609374,-0.09175918579101563,-9.849966888427735,9.851508933702224
0.14220428466796875,-0.08756790161132813,-9.841434631347656,9.842851507518516
0.1435514831542969,-0.08277786254882813,-9.84547622680664,9.846870636677355
0.14415023803710938,-0.08487350463867188,-9.837842102050782,9.839264201544685
0.13995895385742188,-0.08337661743164063,-9.841434631347656,9.842782928226558
0.14938934326171877,-0.08217910766601563,-9.835147705078125,9.836625486533501
0.14594650268554688,-0.08532257080078126,-9.833501129150392,9.834954233738774
0.1383123779296875,-0.08427474975585938,-9.84397933959961,9.845311665244475
0.14864089965820312,-0.07918533325195314,-9.843081207275391,9.844521932885893
0.14115646362304687,-0.08397537231445312,-9.84547622680664,9.8468461520932
0.14998809814453126,-0.08652008056640625,-9.84008743286133,9.841610784840137
0.147293701171875,-0.08292755126953126,-9.846524047851563,9.84797482927752
0.14519805908203126,-0.0868194580078125,-9.846074981689453,9.847528250261632
0.14564712524414064,-0.08038284301757813,-9.841883697509767,9.843289551864864
0.142503662109375,-0.08352630615234376,-9.845027160644532,9.846412734156667
0.1375639343261719,-0.08292755126953126,-9.842781829833985,9.844092389067512
