x,y,z,a
1.7527052307128907,-5.663323059082032,-7.789351959228516,9.78872860191944
1.8517991638183595,-5.640570373535157,-7.739505615234376,9.754237102416843
1.7076489257812502,-5.7684045410156255,-7.707921295166016,9.777658538474602
1.6563056945800783,-5.775290222167969,-7.87721923828125,9.906962634032471
1.7030085754394533,-5.795647888183594,-8.053402862548829,10.067128206114042
1.7841398620605469,-5.672454071044922,-8.09082504272461,10.040983024957628
1.9344273376464844,-5.713169403076172,-7.981701965332031,10.004492991464636
1.8755996704101563,-5.7350239562988286,-7.873177642822266,9.919440513375768
1.7670753479003907,-5.697302398681641,-7.775730285644531,9.800193435961887
1.6850459289550783,-5.7806790161132815,-7.618108062744141,9.710365602059882
1.6245716857910157,-5.797593841552735,-7.588918762207031,9.687260474110415
1.6175363159179688,-5.73891586303711,-7.7195970153808595,9.754166140486307
1.7155824279785157,-5.72888671875,-7.896229705810547,9.90524152509083
1.8315911865234376,-5.7859181213378905,-8.01328628540039,10.052080972274473
1.8606307983398438,-5.765111389160157,-8.044571228027344,10.070431100005614
1.7968634033203126,-5.756429443359376,-7.9026663208007815,9.940690770992001
1.72680908203125,-5.764662322998047,-7.798932037353516,9.850712777623654
1.9558328247070313,-5.897585906982422,-7.500003662109376,9.739448470015805
2.0423529052734377,-6.017636260986328,-7.382947082519531,9.741204195709072
1.7018110656738281,-5.821993103027344,-7.432044982910156,9.593073398184124
1.6217276000976564,-5.802683258056641,-7.6104739379882815,9.706721741301138
1.65016845703125,-5.969286804199219,-7.769593048095704,9.93589538090981
1.818867645263672,-5.8294775390625,-7.759713592529297,9.8744236757142
0.14894027709960939,-0.1778302001953125,-9.78455291748047,9.787302109428296
0.15552658081054688,-0.15627502441406252,-9.880802764892579,9.883262299428416
0.14504837036132814,-0.16630416870117187,-9.835596771240235,9.838071963179736
0.1627116394042969,-0.16241226196289063,-9.842033386230469,9.844718076009528
0.1550775146484375,-0.15971786499023438,-9.847571868896486,9.85008784453357
0.14594650268554688,-0.16510665893554688,-9.838440856933595,9.840908448199853
0.15956817626953126,-0.1634600830078125,-9.838141479492188,9.840793106864895
0.15627502441406252,-0.16256195068359375,-9.835297393798829,9.837882043180418
0.154478759765625,-0.15911911010742188,-9.840386810302736,9.842885509585091
0.15837066650390627,-0.1580712890625,-9.845176849365235,9.847719278884423
0.154478759765625,-0.17124389648437502,-9.847122802734376,9.849823127926369
0.15417938232421877,-0.16016693115234376,-9.838590545654297,9.841102003983433
0.15193405151367187,-0.16839981079101562,-9.84158432006836,9.84419749808481
0.15702346801757813,-0.1585203552246094,-9.849517822265625,9.852044782869037
0.15133529663085937,-0.16974700927734376,-9.835297393798829,9.837926165794851
0.15717315673828125,-0.16046630859375,-9.845625915527345,9.848187777753655
0.15971786499023438,-0.16540603637695314,-9.849667510986329,9.852350939255391
0.15462844848632815,-0.16256195068359375,-9.845176849365235,9.847732913730374
0.1550775146484375,-0.17139358520507814,-9.840386810302736,9.843101003900093
0.15088623046875002,-0.16839981079101562,-9.847871246337892,9.850466650634788
0.1526824951171875,-0.16016693115234376,-9.84637435913086,9.848860513292877
0.15672409057617187,-0.16241226196289063,-9.832602996826173,9.835193026910956
0.14923965454101562,-0.1694476318359375,-9.8483203125,9.850908483587817
0.15597564697265626,-0.1621128845214844,-9.841734008789063,9.844304814944103
0.14744338989257813,-0.16839981079101562,-9.846973114013672,9.849516615428676
0.15462844848632815,-0.1634600830078125,-9.845027160644532,9.84759813099858
0.159268798828125,-0.16555572509765626,-9.837093658447266,9.839775754226117
0.15298187255859375,-0.159268798828125,-9.842183074951173,9.844660364099262
0.1531315612792969,-0.1694476318359375,-9.837692413330078,9.840343174619816
0.15133529663085937,-0.1621128845214844,-9.844877471923828,9.847375051074653
0.15103591918945314,-0.168848876953125,-9.841883697509767,9.844490667751291
0.15223342895507813,-0.16839981079101562,-9.848020935058594,9.850637027650455
0.15537689208984376,-0.1573228454589844,-9.843230895996093,9.845714140080997
0.1525328063964844,-0.16510665893554688,-9.844278717041016,9.846844668452873
0.16256195068359375,-0.17184265136718752,-9.836195526123047,9.839039521861979
0.15777191162109375,-0.16570541381835938,-9.841284942626954,9.843944310196056
0.15238311767578125,-0.16166381835937502,-9.842632141113281,9.845139068088136
0.15343093872070312,-0.16166381835937502,-9.839937744140625,9.84246163577418
0.16121475219726564,-0.16480728149414064,-9.850116577148437,9.852814228420932
0.15432907104492188,-0.15911911010742188,-9.849068756103517,9.85156290726631
0.14953903198242188,-0.1681004333496094,-9.836345214843751,9.838917972183635
0.1484912109375,-0.17064514160156252,-9.841734008789063,9.844333278786996
0.15178436279296875,-0.16914825439453127,-9.838740234375,9.841364693184712
0.15298187255859375,-0.16196319580078125,-9.838590545654297,9.84111271428001
0.15462844848632815,-0.16645385742187502,-9.838590545654297,9.841213378886266
0.15223342895507813,-0.15687377929687502,-9.84682342529297,9.8492495129538
0.15432907104492188,-0.17034576416015626,-9.84442840576172,9.847111544900116
0.15702346801757813,-0.1586700439453125,-9.840536499023438,9.843068177197917
0.15612533569335937,-0.16316070556640624,-9.840536499023438,9.843127304109135
0.147293701171875,-0.164058837890625,-9.853260040283203,9.855726465265596
0.1550775146484375,-0.17244140625,-9.8339501953125,9.83668447791357
0.15358062744140627,-0.16585510253906252,-9.846673736572265,9.849267921965852
0.15971786499023438,-0.16016693115234376,-9.843679962158204,9.846278405551345
0.14998809814453126,-0.16390914916992189,-9.833201751708986,9.83571142971261
0.1526824951171875,-0.16435821533203127,-9.841284942626954,9.843841470139507
0.15283218383789063,-0.16780105590820313,-9.846973114013672,9.849588538557773
0.15417938232421877,-0.1728904724121094,-9.849517822265625,9.85224155857503
0.15103591918945314,-0.1598675537109375,-9.830657043457032,9.833116870539385
0.15103591918945314,-0.15777191162109375,-9.843081207275391,9.845504125132443
0.15717315673828125,-0.16914825439453127,-9.843380584716797,9.846088353693734
0.15627502441406252,-0.16645385742187502,-9.850116577148437,9.852762320959574
0.1531315612792969,-0.1686991882324219,-9.834698638916016,9.837337343482059
0.15837066650390627,-0.17094451904296876,-9.833351440429688,9.83611223236093
0.1429527282714844,-0.15567626953125,-9.839488677978515,9.841758380872943
0.1627116394042969,-0.16450790405273438,-9.83724334716797,9.839964156413068
0.14819183349609374,-0.1681004333496094,-9.837542724609376,9.840094787842347
0.1526824951171875,-0.16660354614257813,-9.843081207275391,9.84567500676924
0.1574725341796875,-0.1633103942871094,-9.83963836669922,9.84225335333949
0.15283218383789063,-0.1573228454589844,-9.846224670410157,9.84866734204753
0.1574725341796875,-0.16914825439453127,-9.841883697509767,9.844596662448605
0.1538800048828125,-0.16420852661132812,-9.847721557617188,9.8502925526338
0.15687377929687502,-0.16106506347656252,-9.839039611816407,9.841608192780077
0.15552658081054688,-0.16091537475585938,-9.842482452392579,9.845026312856014
0.15777191162109375,-0.16181350708007813,-9.844578094482422,9.847171850106673
0.15537689208984376,-0.17244140625,-9.839488677978515,9.842226143574042
0.15971786499023438,-0.15896942138671877,-9.836045837402343,9.838626875169778
0.15073654174804688,-0.16705261230468751,-9.85116439819336,9.853733712686187
0.1526824951171875,-0.1669029235839844,-9.844877471923828,9.847475867825693
0.16136444091796875,-0.16121475219726564,-9.855655059814454,9.858294240747993
0.15672409057617187,-0.16106506347656252,-9.839937744140625,9.842503706059905
0.15298187255859375,-0.16645385742187502,-9.843380584716797,9.84597642062796
0.15328125,-0.1686991882324219,-9.839338989257813,9.841978779861334
0.15013778686523438,-0.16555572509765626,-9.844877471923828,9.847414000150025
0.14474899291992188,-0.16974700927734376,-9.84397933959961,9.846506769234148
0.15298187255859375,-0.16480728149414064,-9.836195526123047,9.838765538495572
0.15702346801757813,-0.162861328125,-9.845176849365235,9.847775757854363
0.1531315612792969,-0.1681004333496094,-9.834698638916016,9.83732709373073
0.15702346801757813,-0.15941848754882812,-9.844877471923828,9.847420122086492
0.16136444091796875,-0.1646575927734375,-9.837842102050782,9.840543065834002
0.14894027709960939,-0.1634600830078125,-9.844727783203126,9.847211154954024
0.15777191162109375,-0.16645385742187502,-9.84397933959961,9.846650603185388
0.15477813720703126,-0.16301101684570313,-9.847272491455078,9.84983778467129
0.16031661987304688,-0.16031661987304688,-9.839788055419922,9.842399697878541
0.16046630859375,-0.1598675537109375,-9.8435302734375,9.846136060150894
0.15193405151367187,-0.16570541381835938,-9.835896148681641,9.838465088001707
0.1633103942871094,-0.16241226196289063,-9.853110351562501,9.855801927179048
0.15462844848632815,-0.1682501220703125,-9.832153930664063,9.83480904628711
0.15477813720703126,-0.16166381835937502,-9.844727783203126,9.847271530088696
0.15402969360351562,-0.16301101684570313,-9.834698638916016,9.8372554636149
0.154478759765625,-0.17274078369140625,-9.839788055419922,9.84251655020979
0.1550775146484375,-0.162861328125,-9.834099884033204,9.836670848254
0.15537689208984376,-0.16181350708007813,-9.841434631347656,9.843991121123487
0.1525328063964844,-0.16959732055664065,-9.8435302734375,9.846172746415112
0.15358062744140627,-0.16630416870117187,-9.848919067382813,9.851520232000206
0.15762222290039063,-0.1686991882324219,-9.834099884033204,9.836809681517897
0.14699432373046875,-0.16450790405273438,-9.853110351562501,9.855579829810772
0.1598675537109375,-0.16016693115234376,-9.836644592285158,9.839247324643136
0.15612533569335937,-0.16570541381835938,-9.840237121582032,9.842870516956681
0.15567626953125,-0.16301101684570313,-9.83963836669922,9.842219814651953
0.15612533569335937,-0.17004638671875,-9.844727783203126,9.847433981472179
0.16420852661132812,-0.17004638671875,-9.83439926147461,9.83723991005304
0.1550775146484375,-0.16420852661132812,-9.838590545654297,9.841182723677043
0.15881973266601562,-0.16061599731445314,-9.84547622680664,9.848066984880441
0.15762222290039063,-0.1676513671875,-9.83679428100586,9.839485427241685
0.15043716430664064,-0.17528549194335938,-9.846673736572265,9.849382722718843
0.15148498535156252,-0.16660354614257813,-9.844727783203126,9.847302654419929
0.15193405151367187,-0.16046630859375,-9.837542724609376,9.840024402953375
0.15537689208984376,-0.16989669799804688,-9.838889923095703,9.841583296674388
0.15148498535156252,-0.16241226196289063,-9.834698638916016,9.837206044498581
0.15522720336914064,-0.1646575927734375,-9.8435302734375,9.84613100926472
0.15612533569335937,-0.16151412963867187,-9.846074981689453,9.848637188950015
0.15178436279296875,-0.1669029235839844,-9.84397933959961,9.84656408688601
0.15582595825195314,-0.1627116394042969,-9.830956420898438,9.833537560637424
0.15402969360351562,-0.16720230102539063,-9.84442840576172,9.847052980062005
0.15537689208984376,-0.16121475219726564,-9.842332763671875,9.844879197114121
0.15402969360351562,-0.1622625732421875,-9.847721557617188,9.850262644495581
0.15402969360351562,-0.16435821533203127,-9.838440856933595,9.841019117186947
0.15537689208984376,-0.15911911010742188,-9.83439926147461,9.836913626940579
0.14894027709960939,-0.1633103942871094,-9.845176849365235,9.84765762434407
0.149688720703125,-0.16390914916992189,-9.84008743286133,9.842590797581844
0.154478759765625,-0.1682501220703125,-9.84158432006836,9.84423454209675
0.1579216003417969,-0.16450790405273438,-9.841734008789063,9.84437557095957
0.14654525756835937,-0.1634600830078125,-9.836195526123047,9.838645086564295
0.15417938232421877,-0.1634600830078125,-9.844129028320314,9.846693191467349
0.1477427673339844,-0.15837066650390627,-9.846524047851563,9.84890577771092
0.16166381835937502,-0.16645385742187502,-9.846224670410157,9.848958439196034
0.15462844848632815,-0.16615447998046876,-9.83245330810547,9.835072715764385
0.15777191162109375,-0.16031661987304688,-9.844129028320314,9.84669841728296
0.14938934326171877,-0.16615447998046876,-9.835896148681641,9.838433693162143
0.1525328063964844,-0.16735198974609375,-9.836345214843751,9.838951170276166
0.14983840942382814,-0.16780105590820313,-9.842632141113281,9.845202700228105
0.14938934326171877,-0.15013778686523438,-9.836943969726564,9.839223810568837
0.15702346801757813,-0.16795074462890625,-9.845625915527345,9.848310184525737
0.144898681640625,-0.16615447998046876,-9.837093658447266,9.839563739527387
0.1550775146484375,-0.16495697021484376,-9.83110610961914,9.83371278694689
0.15432907104492188,-0.16106506347656252,-9.837692413330078,9.840221107075514
0.16076568603515626,-0.16360977172851562,-9.836195526123047,9.838869660247282
0.14400054931640627,-0.1686991882324219,-9.83963836669922,9.842137916211751
0.15148498535156252,-0.1585203552246094,-9.843230895996093,9.8456726979775
0.1502874755859375,-0.16480728149414064,-9.839788055419922,9.842315618843772
0.15058685302734376,-0.17094451904296876,-9.830956420898438,9.833595607838454
0.15537689208984376,-0.1676513671875,-9.843679962158204,9.846333538780325
0.15702346801757813,-0.16555572509765626,-9.835896148681641,9.83854247921262
0.15627502441406252,-0.16256195068359375,-9.844278717041016,9.846861008963842
0.1538800048828125,-0.1675016784667969,-9.83724334716797,9.839872587569028
0.15717315673828125,-0.16705261230468751,-9.839937744140625,9.8426106691792
0.15837066650390627,-0.16435821533203127,-9.842183074951173,9.84482923020056
0.15522720336914064,-0.16495697021484376,-9.836644592285158,9.83925216272157
0.15657440185546875,-0.16615447998046876,-9.839488677978515,9.842136978248238
0.15402969360351562,-0.1622625732421875,-9.837692413330078,9.840236090078273
0.15881973266601562,-0.1634600830078125,-9.836345214843751,9.838985216565812
0.14594650268554688,-0.17049545288085938,-9.846524047851563,9.849081424479053
0.15328125,-0.168848876953125,-9.841284942626954,9.84392677780701
0.16136444091796875,-0.17169296264648437,-9.844877471923828,9.847696654213532
0.15163467407226563,-0.16510665893554688,-9.834548950195312,9.837103554247744
0.1537303161621094,-0.16645385742187502,-9.84682342529297,9.849430007145402
0.1526824951171875,-0.15911911010742188,-9.833501129150392,9.835973530490952
0.14998809814453126,-0.16540603637695314,-9.837842102050782,9.84037564381248
0.15328125,-0.1622625732421875,-9.834548950195312,9.837081749079067
0.154478759765625,-0.16061599731445314,-9.832303619384765,9.834828704638367
0.14459930419921876,-0.16510665893554688,-9.838141479492188,9.840589257666661
0.15582595825195314,-0.16151412963867187,-9.840237121582032,9.84279610437497
0.15328125,-0.16420852661132812,-9.834698638916016,9.837263689670516
0.14684463500976563,-0.16435821533203127,-9.842781829833985,9.84524916492662
0.15582595825195314,-0.16016693115234376,-9.82960922241211,9.832148932986577
0.154478759765625,-0.1627116394042969,-9.846074981689453,9.848630935813734
0.16196319580078125,-0.16645385742187502,-9.836195526123047,9.83893700516309
0.1634600830078125,-0.168848876953125,-9.834249572753906,9.837057171796635
0.15193405151367187,-0.1686991882324219,-9.837393035888672,9.840012455005867
0.1484912109375,-0.16660354614257813,-9.838889923095703,9.841420695209973
0.16136444091796875,-0.1669029235839844,-9.837393035888672,9.840131950906176
0.1525328063964844,-0.1621128845214844,-9.839937744140625,9.842455062275793
0.14594650268554688,-0.16540603637695314,-9.843081207275391,9.845552660543442
0.15657440185546875,-0.1627116394042969,-9.836943969726564,9.839535420153425
0.15717315673828125,-0.16420852661132812,-9.833351440429688,9.83597826311199
0.15328125,-0.16301101684570313,-9.843230895996093,9.845773824596353
0.1579216003417969,-0.16839981079101562,-9.835596771240235,9.83830582847272
0.15642471313476564,-0.16360977172851562,-9.837393035888672,9.83999687961512
0.1538800048828125,-0.16675323486328125,-9.841883697509767,9.844498992460135
0.15462844848632815,-0.17124389648437502,-9.834249572753906,9.836955783593561
0.15283218383789063,-0.15208374023437501,-9.836345214843751,9.838707960196801
0.15687377929687502,-0.1646575927734375,-9.830956420898438,9.833586611968853
0.15881973266601562,-0.16645385742187502,-9.840536499023438,9.843225547692544
0.14879058837890627,-0.16510665893554688,-9.83679428100586,9.839304882706125
0.15777191162109375,-0.1675016784667969,-9.835896148681641,9.838587390272858
0.15896942138671877,-0.16959732055664065,-9.83963836669922,9.84238374152803
0.1586700439453125,-0.16585510253906252,-9.842332763671875,9.84500880287736
0.15283218383789063,-0.1633103942871094,-9.83724334716797,9.839785802175744
0.1478924560546875,-0.16301101684570313,-9.837093658447266,9.839555702125699
0.1580712890625,-0.1675016784667969,-9.8435302734375,9.846224230068886
0.1490899658203125,-0.16555572509765626,-9.844129028320314,9.846649828354797
0.15043716430664064,-0.15971786499023438,-9.843829650878908,9.84627459155616
0.15717315673828125,-0.16585510253906252,-9.837393035888672,9.840046395154255
0.16061599731445314,-0.16076568603515626,-9.837542724609376,9.840167171492288
0.15208374023437501,-0.17094451904296876,-9.827812957763673,9.83047603249314
0.15537689208984376,-0.17094451904296876,-9.83110610961914,9.833819773911719
0.15013778686523438,-0.17004638671875,-9.839488677978515,9.842103158001763
0.1537303161621094,-0.16645385742187502,-9.83679428100586,9.839403519705222
0.15462844848632815,-0.16136444091796875,-9.840237121582032,9.8427747636952
0.15193405151367187,-0.1669029235839844,-9.837542724609376,9.84013147272053
0.15672409057617187,-0.16675323486328125,-9.83963836669922,9.8422991353303
0.154478759765625,-0.16106506347656252,-9.84158432006836,9.844114361937637
0.15522720336914064,-0.16181350708007813,-9.835447082519531,9.838002765235498
0.15777191162109375,-0.17274078369140625,-9.837542724609376,9.840324090849943
0.1483415222167969,-0.15522720336914064,-9.835596771240235,9.837940055637192
0.14983840942382814,-0.16420852661132812,-9.836644592285158,9.839156103248051
0.16091537475585938,-0.16151412963867187,-9.838440856933595,9.841082210168047
0.15283218383789063,-0.17199234008789063,-9.830207977294922,9.832900280097336
0.1537303161621094,-0.16316070556640624,-9.831854553222657,9.834409915275716
0.16001724243164064,-0.16660354614257813,-9.83679428100586,9.839506287730716
0.1538800048828125,-0.16480728149414064,-9.830806732177734,9.83339216656019
0.15717315673828125,-0.16301101684570313,-9.833351440429688,9.835958343944567
0.15283218383789063,-0.17184265136718752,-9.844129028320314,9.846814911404815
0.154478759765625,-0.16360977172851562,-9.827962646484375,9.8305382164618
0.15552658081054688,-0.16001724243164064,-9.83724334716797,9.839773915421762
0.15298187255859375,-0.1633103942871094,-9.832004241943359,9.8345503787314
0.15462844848632815,-0.164058837890625,-9.838590545654297,9.84117316098083
0.15058685302734376,-0.16600479125976564,-9.833201751708986,9.835755724947552
0.1627116394042969,-0.16959732055664065,-9.834698638916016,9.837506576721267
0.15627502441406252,-0.16585510253906252,-9.839788055419922,9.842426467791284
0.154478759765625,-0.1622625732421875,-9.841734008789063,9.844283677832996
0.15432907104492188,-0.16375946044921877,-9.835297393798829,9.83787118473922
0.1627116394042969,-0.1734892272949219,-9.8483203125,9.851192139390294
0.15133529663085937,-0.16360977172851562,-9.838590545654297,9.841114492497764
0.16600479125976564,-0.17094451904296876,-9.834548950195312,9.837435269067836
0.16031661987304688,-0.16390914916992189,-9.840985565185548,9.84365605463638
0.15522720336914064,-0.16974700927734376,-9.837692413330078,9.840381168995263
0.1598675537109375,-0.16435821533203127,-9.838740234375,9.841411517520548
0.15193405151367187,-0.17154327392578125,-9.82721420288086,9.829885555800832
0.15702346801757813,-0.16106506347656252,-9.83290237426758,9.835474946643807
0.15432907104492188,-0.16675323486328125,-9.843380584716797,9.846002510617522
0.154478759765625,-0.17049545288085938,-9.834698638916016,9.83738937447168
0.15971786499023438,-0.16540603637695314,-9.842632141113281,9.84531748693475
0.15088623046875002,-0.16016693115234376,-9.842482452392579,9.844941895513434
0.15103591918945314,-0.16046630859375,-9.834998016357423,9.83746650651648
0.14624588012695314,-0.16914825439453127,-9.840835876464844,9.843375931911593
0.154478759765625,-0.16256195068359375,-9.834099884033204,9.83665647484808
0.1525328063964844,-0.16645385742187502,-9.843230895996093,9.845819804138701
0.15612533569335937,-0.15777191162109375,-9.83724334716797,9.839747139431095
0.14864089965820312,-0.16705261230468751,-9.845326538085938,9.847865521719328
0.14819183349609374,-0.16196319580078125,-9.83290237426758,9.835352662624047
0.15223342895507813,-0.15762222290039063,-9.842632141113281,9.845071215959775
0.15148498535156252,-0.16660354614257813,-9.837393035888672,9.839969826423513
0.15223342895507813,-0.16256195068359375,-9.844129028320314,9.846648045447756
0.15777191162109375,-0.16181350708007813,-9.833052062988282,9.835648858138859
0.1579216003417969,-0.16630416870117187,-9.835147705078125,9.837821236894143
0.1478924560546875,-0.15911911010742188,-9.84637435913086,9.848770435435528
0.15911911010742188,-0.162861328125,-9.834099884033204,9.83673539506588
0.1525328063964844,-0.16495697021484376,-9.837093658447266,9.83965897295801
0.15328125,-0.1586700439453125,-9.838740234375,9.841213376609442
0.16016693115234376,-0.1681004333496094,-9.847871246337892,9.850608066813729
0.1550775146484375,-0.1622625732421875,-9.83439926147461,9.83696025265514
0.14669494628906252,-0.1675016784667969,-9.827663269042969,9.830185224564808
0.15088623046875002,-0.17079483032226564,-9.840536499023438,9.843175103452257
0.1579216003417969,-0.16151412963867187,-9.835746459960937,9.838340026171162
0.15283218383789063,-0.1574725341796875,-9.834249572753906,9.836697613256597
0.15537689208984376,-0.15762222290039063,-9.838889923095703,9.841379052883886
0.1538800048828125,-0.16256195068359375,-9.845775604248047,9.848319790345904
0.15402969360351562,-0.1694476318359375,-9.835147705078125,9.837813173015125
0.15492782592773438,-0.1627116394042969,-9.837692413330078,9.840257604765055
0.15522720336914064,-0.16495697021484376,-9.837393035888672,9.84000040798979
0.15328125,-0.16630416870117187,-9.844727783203126,9.847325390353488
0.15148498535156252,-0.1633103942871094,-9.841883697509767,9.84440413133155
0.1526824951171875,-0.16076568603515626,-9.839937744140625,9.842435285979018
0.15208374023437501,-0.16196319580078125,-9.83245330810547,9.83496312127869
0.15762222290039063,-0.16525634765625,-9.848470001220704,9.85111748942915
0.15477813720703126,-0.16735198974609375,-9.836494903564454,9.839135884216597
0.16106506347656252,-0.1675016784667969,-9.838590545654297,9.841334395903841
0.15238311767578125,-0.16166381835937502,-9.836943969726564,9.83945234595193
0.15298187255859375,-0.17528549194335938,-9.843230895996093,9.845980039026557
0.15073654174804688,-0.164058837890625,-9.837093658447266,9.839616275667034
0.15522720336914064,-0.16241226196289063,-9.838889923095703,9.841454574720949
0.15163467407226563,-0.17049545288085938,-9.830657043457032,9.833304616450434
0.15672409057617187,-0.16046630859375,-9.837842102050782,9.840398828383105
0.15687377929687502,-0.16390914916992189,-9.83829116821289,9.840906904465069
0.1471440124511719,-0.16795074462890625,-9.837692413330078,9.8402261575796
0.15522720336914064,-0.1585203552246094,-9.842033386230469,9.844533780904078
0.15702346801757813,-0.16316070556640624,-9.83724334716797,9.839849310672887
0.15522720336914064,-0.16839981079101562,-9.84008743286133,9.84275239286734
0.1477427673339844,-0.16360977172851562,-9.832752685546875,9.835223508280524
0.1622625732421875,-0.17064514160156252,-9.83005828857422,9.832878259380319
0.15402969360351562,-0.16241226196289063,-9.835147705078125,9.837694509896666
0.1573228454589844,-0.168848876953125,-9.839039611816407,9.841745826012984
0.15627502441406252,-0.16420852661132812,-9.83829116821289,9.840902368888905
0.15358062744140627,-0.168848876953125,-9.842332763671875,9.844978983381452
0.15582595825195314,-0.16974700927734376,-9.84113525390625,9.843832529157542
0.14864089965820312,-0.1634600830078125,-9.838440856933595,9.840921288739604
0.154478759765625,-0.1621128845214844,-9.840536499023438,9.84308401179016
0.15208374023437501,-0.17753082275390625,-9.839338989257813,9.842115545074662
0.154478759765625,-0.16301101684570313,-9.842332763671875,9.844894641878126
0.15762222290039063,-0.1585203552246094,-9.83963836669922,9.842177434673278
0.16136444091796875,-0.16001724243164064,-9.835896148681641,9.838521080341218
0.14415023803710938,-0.16241226196289063,-9.828411712646485,9.830810435932973
0.15013778686523438,-0.16705261230468751,-9.842033386230469,9.844595934115214
0.15941848754882812,-0.1686991882324219,-9.846673736572265,9.849408984542405
0.15702346801757813,-0.16645385742187502,-9.83679428100586,9.839455522689681
0.15702346801757813,-0.16106506347656252,-9.8483203125,9.850888858462524
0.15567626953125,-0.17393829345703127,-9.841284942626954,9.844052973892508
0.1525328063964844,-0.1621128845214844,-9.839039611816407,9.841557159679937
0.1550775146484375,-0.168848876953125,-9.84008743286133,9.842757726630953
